,date,store,TMAX,PRCP,holiday_uk,item,qty
243,2019-04-02,79,1,0,0,528
244,2019-04-03,79,1,0,0,528
245,2019-04-04,79,1,0,0,528
246,2019-04-05,79,1,0,0,528
247,2019-04-06,79,1,0,0,528
248,2019-04-07,79,1,0,0,528
249,2019-04-08,79,1,0,0,528
250,2019-04-09,79,1,0,0,528
251,2019-04-10,79,1,0,0,528
252,2019-04-11,79,1,0,0,528
253,2019-04-12,79,1,0,0,528
254,2019-04-13,79,1,0,0,528
255,2019-04-14,79,1,0,0,528
256,2019-04-15,79,1,0,0,528
257,2019-04-16,79,1,0,0,528
258,2019-04-17,79,1,0,0,528
259,2019-04-18,79,1,0,0,528
260,2019-04-19,79,1,0,3,528
261,2019-04-20,79,1,0,0,528
262,2019-04-21,79,1,0,0,528
263,2019-04-22,79,1,0,4,528
264,2019-04-23,79,1,0,0,528
265,2019-04-24,79,1,0,0,528
266,2019-04-25,79,1,0,0,528
267,2019-04-26,79,1,0,0,528
268,2019-04-27,79,1,0,0,528
269,2019-04-28,79,1,0,0,528
270,2019-03-30,79,1,0,0,589
271,2019-03-31,79,1,0,0,589
272,2019-04-01,79,1,0,0,589
273,2019-04-02,79,1,0,0,589
274,2019-04-03,79,1,0,0,589
275,2019-04-04,79,1,0,0,589
276,2019-04-05,79,1,0,0,589
277,2019-04-06,79,1,0,0,589
278,2019-04-07,79,1,0,0,589
279,2019-04-08,79,1,0,0,589
280,2019-04-09,79,1,0,0,589
281,2019-04-10,79,1,0,0,589
282,2019-04-11,79,1,0,0,589
283,2019-04-12,79,1,0,0,589
284,2019-04-13,79,1,0,0,589
285,2019-04-14,79,1,0,0,589
286,2019-04-15,79,1,0,0,589
287,2019-04-16,79,1,0,0,589
288,2019-04-17,79,1,0,0,589
289,2019-04-18,79,1,0,0,589
290,2019-04-19,79,1,0,3,589
291,2019-04-20,79,1,0,0,589
292,2019-04-21,79,1,0,0,589
293,2019-04-22,79,1,0,4,589
294,2019-04-23,79,1,0,0,589
295,2019-04-24,79,1,0,0,589
296,2019-04-25,79,1,0,0,589
297,2019-04-26,79,1,0,0,589
298,2019-04-27,79,1,0,0,589
299,2019-04-28,79,1,0,0,589
300,2019-03-30,79,1,0,0,596
301,2019-03-31,79,1,0,0,596
302,2019-04-01,79,1,0,0,596
303,2019-04-02,79,1,0,0,596
304,2019-04-03,79,1,0,0,596
305,2019-04-04,79,1,0,0,596
306,2019-04-05,79,1,0,0,596
307,2019-04-06,79,1,0,0,596
308,2019-04-07,79,1,0,0,596
309,2019-04-08,79,1,0,0,596
310,2019-04-09,79,1,0,0,596
311,2019-04-10,79,1,0,0,596
312,2019-04-11,79,1,0,0,596
